Nom du Produit,Type,Plant?,Catégorie,Climate change,Ozone depletion,"Photochemical ozone formation, HH",Respiratory inorganics,Acidification terrestrial and freshwater,Eutrophication freshwater,Eutrophication marine,Eutrophication terrestrial,categ_rec,total
"Luzerne, biologique, système n ° 3, à la ferme / FR U",organic,1,Agricultural\Plant production\Roughage\Transformation,0.03926592856349093,0.15476664731254705,0.11347528354293177,0.0170967956066524,0.02824462563801618,0.07043555926564794,0.31539951655132453,0.02895746966858019,Fibre,0.7676418261491909
"Luzerne, biologique, système n ° 4, à la ferme / FR U",organic,1,Agricultural\Plant production\Roughage\Transformation,0.030825942850415226,0.09558852794787667,0.09419710209538276,0.009653927363273258,0.019185404552711977,0.055372663940301506,0.2790854608350573,0.020100282468163574,Fibre,0.6040093120531822
"Luzerne, biologique, système n ° 5, à la ferme / FR U",organic,1,Agricultural\Plant production\Roughage\Transformation,0.1006241416078555,0.19512999127477454,0.14842729152275508,0.044098630371365806,0.050774922176651555,0.1301922758419964,0.2844261686280684,0.042297755138985045,Fibre,0.9959711765624523
"Maïs ensilage, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Roughage\Transformation,0.0705223621817147,0.12771667573742357,0.15754269277336025,0.21658635431953924,0.24167518182253686,0.0973330366876657,0.21399795060853097,0.2526532031277138,Fibre,1.378027457258485
"Sorgho, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Roughage\Transformation,0.24904470855525918,0.2826501517501111,0.3224987185921959,0.227758806815805,0.27172137980624034,0.46222214112865717,0.05443004911078827,0.2861860285076073,Fibre,2.1565119842666642
"Carotte, biologique, Basse Normandie, à la ferme / FR U",organic,1,Agricultural\Plant production\Vegetables\Transformation,0.048370151093582905,0.25204240562501834,0.17672565738569534,0.016208882316179434,0.029933778061750554,0.07250656107898694,0.02170967353094374,0.027355067738382095,Légume,0.6448521768305394
"Chou-fleur, hiver, biologique, à la ferme / FR U",organic,1,Agricultural\Plant production\Vegetables\Transformation,0.17285978075401928,0.26802391417393073,0.257943132286045,0.18006502333249666,0.21156683652264158,0.09027473612066922,0.27597333252900663,0.21916218487704045,Légume,1.6758689405958496
"Endive, la saison, la porte biologique à la ferme / FR U",organic,1,Agricultural\Plant production\Vegetables\Transformation,0.28333760917530504,2.091808400421323,0.3340519039099914,0.0498226592375193,0.06730115874783328,0.2995275234703268,0.23778559143969702,0.05546888216439036,Légume,3.4191037285663866
"Endive, saison, biologique, la production de racines, à la ferme / FR U",organic,1,Agricultural\Plant production\Vegetables\Transformation,0.054750993687715306,0.17689235811274864,0.1607127871480468,0.009972844257213915,0.026726128509261027,0.10339145735788942,0.13749817298991618,0.02508327743653269,Légume,0.695028019499324
"Endive, saison, biologique, de stockage et de forçage, à la ferme / FR U",organic,1,Agricultural\Plant production\Vegetables\Transformation,0.1920859530291129,1.7969878035667417,0.06619725866324681,0.033201252142162796,0.022757611232398244,0.12720842787384454,0.008621969789836868,0.013663419770169218,Légume,2.2607236960675126
"Melon, biologique, à la ferme / FR U",organic,1,Agricultural\Plant production\Vegetables\Transformation,0.07690085883732084,0.22499053284345952,0.20204683528822023,0.03173389047655297,0.04751829723224987,0.25060808568656173,0.18735763646413783,0.0442373064764218,Légume,1.0653934433049248
"Courge, printemps, sous tunnel, porte biologique, à la ferme / FR U",organic,1,Agricultural\Plant production\Vegetables\Transformation,0.08482202865046187,0.16880542835619067,0.1463301383026514,0.04416431149116966,0.05818738121469354,0.09951105774820675,0.03539739231137521,0.07268910475801468,Légume,0.7099068428327638
"Tomate, biologique, la production à effet de serre, la moyenne nationale, à effet de serre / FR U",organic,1,Agricultural\Plant production\Vegetables\Transformation,0.10791213661522289,0.25157203515810833,0.12733753074136892,0.048514872726637924,0.05915956766517657,0.10903942167315363,0.023326615643134842,0.06991454482455833,Légume,0.7967767250473614
